File ID	File Name	Data Category	Data Type	Project ID	Case ID	Sample ID	Sample Type
0358e289-9d9a-4531-9ac2-24c6e70ea72b	jhu-usc.edu_THCA.HumanMethylation450.14.lvl-3.TCGA-KS-A41F-01A-11D-A23O-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-THCA	TCGA-KS-A41F	TCGA-KS-A41F-01A	Primary Tumor
e855ec08-9c50-4c3e-904b-6044f54447ee	jhu-usc.edu_THCA.HumanMethylation450.12.lvl-3.TCGA-EM-A3O9-01A-11D-A223-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-THCA	TCGA-EM-A3O9	TCGA-EM-A3O9-01A	Primary Tumor
e8c0e37f-4976-4cb7-9c41-7dc28d29e981	jhu-usc.edu_THCA.HumanMethylation450.4.lvl-3.TCGA-ET-A25G-01A-11D-A16P-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-THCA	TCGA-ET-A25G	TCGA-ET-A25G-01A	Primary Tumor
a4abf357-f95d-4249-bf6a-9dc879ec1087	jhu-usc.edu_THCA.HumanMethylation450.14.lvl-3.TCGA-DJ-A3VJ-01A-11D-A23O-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-THCA	TCGA-DJ-A3VJ	TCGA-DJ-A3VJ-01A	Primary Tumor
23f4cc67-ff30-48be-8b7b-53097dddc116	jhu-usc.edu_THCA.HumanMethylation450.2.lvl-3.TCGA-EM-A1CU-11A-11D-A13Z-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-THCA	TCGA-EM-A1CU	TCGA-EM-A1CU-11A	Solid Tissue Normal
5e2d16a9-3771-4a86-8c65-0b05aa4bf818	jhu-usc.edu_THCA.HumanMethylation450.14.lvl-3.TCGA-J8-A3O2-01A-11D-A23O-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-THCA	TCGA-J8-A3O2	TCGA-J8-A3O2-01A	Primary Tumor
8f28e217-ddbb-4ae4-aca8-ac4451575891	jhu-usc.edu_THCA.HumanMethylation450.4.lvl-3.TCGA-ET-A25J-01A-11D-A16P-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-THCA	TCGA-ET-A25J	TCGA-ET-A25J-01A	Primary Tumor
881a52dc-1d1f-4448-846f-19fca28a2486	jhu-usc.edu_THCA.HumanMethylation450.7.lvl-3.TCGA-EL-A3CM-01A-11D-A19K-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-THCA	TCGA-EL-A3CM	TCGA-EL-A3CM-01A	Primary Tumor
3c7f1c22-36a7-4770-9198-cff760b9186b	jhu-usc.edu_THCA.HumanMethylation450.7.lvl-3.TCGA-EL-A3CS-01A-21D-A19K-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-THCA	TCGA-EL-A3CS	TCGA-EL-A3CS-01A	Primary Tumor
892be27a-6d69-44a4-9a42-e293868fa028	jhu-usc.edu_THCA.HumanMethylation450.9.lvl-3.TCGA-CE-A3ME-01A-11D-A211-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-THCA	TCGA-CE-A3ME	TCGA-CE-A3ME-01A	Primary Tumor
4788ab21-5608-4c3f-af32-0c4200148a3b	jhu-usc.edu_THCA.HumanMethylation450.1.lvl-3.TCGA-BJ-A0ZA-01A-11D-A10W-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-THCA	TCGA-BJ-A0ZA	TCGA-BJ-A0ZA-01A	Primary Tumor
161b37ff-f46a-4fab-a840-b6eaffa7bdf2	jhu-usc.edu_THCA.HumanMethylation450.4.lvl-3.TCGA-FE-A236-01A-11D-A16P-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-THCA	TCGA-FE-A236	TCGA-FE-A236-01A	Primary Tumor
65f68c2a-f679-46c4-8f59-c5b917592b53	jhu-usc.edu_THCA.HumanMethylation450.14.lvl-3.TCGA-EL-A3ZH-01A-31D-A23O-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-THCA	TCGA-EL-A3ZH	TCGA-EL-A3ZH-01A	Primary Tumor
fd8c1e28-d2e4-48ff-b470-24b45f094961	jhu-usc.edu_THCA.HumanMethylation450.7.lvl-3.TCGA-ET-A39N-01A-11D-A19K-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-THCA	TCGA-ET-A39N	TCGA-ET-A39N-01A	Primary Tumor
72cebce9-1e23-41ee-8b82-3838596746a5	jhu-usc.edu_THCA.HumanMethylation450.8.lvl-3.TCGA-EL-A3H4-01A-11D-A203-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-THCA	TCGA-EL-A3H4	TCGA-EL-A3H4-01A	Primary Tumor
f38fa0eb-db4d-45d8-a942-163e5bc50aab	jhu-usc.edu_THCA.HumanMethylation450.5.lvl-3.TCGA-EM-A22J-01A-11D-A17Y-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-THCA	TCGA-EM-A22J	TCGA-EM-A22J-01A	Primary Tumor
48f18cf4-8516-4c60-ad65-d0627a87cde6	jhu-usc.edu_THCA.HumanMethylation450.4.lvl-3.TCGA-FE-A237-01A-11D-A16P-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-THCA	TCGA-FE-A237	TCGA-FE-A237-01A	Primary Tumor
5526a36d-3690-4c63-903f-b438b85cd94e	jhu-usc.edu_THCA.HumanMethylation450.16.lvl-3.TCGA-EM-A4FM-01A-11D-A258-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-THCA	TCGA-EM-A4FM	TCGA-EM-A4FM-01A	Primary Tumor
f0c2b2a0-8229-4167-b277-8f1d62d4459f	jhu-usc.edu_THCA.HumanMethylation450.9.lvl-3.TCGA-EL-A3MW-11A-11D-A211-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-THCA	TCGA-EL-A3MW	TCGA-EL-A3MW-11A	Solid Tissue Normal
b15ce383-1578-466c-8d03-c34b3a9e5a28	jhu-usc.edu_THCA.HumanMethylation450.7.lvl-3.TCGA-ET-A2N4-01A-12D-A19K-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-THCA	TCGA-ET-A2N4	TCGA-ET-A2N4-01A	Primary Tumor
d970a868-d284-4be7-9309-19bb0034b452	jhu-usc.edu_THCA.HumanMethylation450.4.lvl-3.TCGA-BJ-A28Z-01A-11D-A16P-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-THCA	TCGA-BJ-A28Z	TCGA-BJ-A28Z-01A	Primary Tumor
34c9d9aa-345b-4765-ac66-ad8d5e1cb8bc	jhu-usc.edu_THCA.HumanMethylation450.5.lvl-3.TCGA-E8-A2EA-01A-11D-A17Y-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-THCA	TCGA-E8-A2EA	TCGA-E8-A2EA-01A	Primary Tumor
b0b262ce-96c4-4532-9ddf-faa6afd07eb6	jhu-usc.edu_THCA.HumanMethylation450.13.lvl-3.TCGA-DJ-A3UQ-01A-11D-A22G-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-THCA	TCGA-DJ-A3UQ	TCGA-DJ-A3UQ-01A	Primary Tumor
d30d9746-1844-4bed-aa91-d4a4c54ed33f	jhu-usc.edu_THCA.HumanMethylation450.10.lvl-3.TCGA-DJ-A3V5-01A-11D-A231-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-THCA	TCGA-DJ-A3V5	TCGA-DJ-A3V5-01A	Primary Tumor
130fe4e0-c40d-4d54-ae13-f58559d77e3a	jhu-usc.edu_THCA.HumanMethylation450.16.lvl-3.TCGA-EM-A4FV-01A-11D-A258-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-THCA	TCGA-EM-A4FV	TCGA-EM-A4FV-01A	Primary Tumor
923384ed-9a52-4b37-af71-c30e94be8c4c	jhu-usc.edu_THCA.HumanMethylation450.14.lvl-3.TCGA-EL-A3ZH-11A-11D-A23O-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-THCA	TCGA-EL-A3ZH	TCGA-EL-A3ZH-11A	Solid Tissue Normal
6aead419-1d9e-4942-89de-0795442fbf6f	jhu-usc.edu_THCA.HumanMethylation450.10.lvl-3.TCGA-EM-A3ST-11A-11D-A231-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-THCA	TCGA-EM-A3ST	TCGA-EM-A3ST-11A	Solid Tissue Normal
85621c5b-0cb7-4dda-97a7-fc8f6f20a8fe	jhu-usc.edu_THCA.HumanMethylation450.1.lvl-3.TCGA-DE-A0Y2-01A-11D-A10W-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-THCA	TCGA-DE-A0Y2	TCGA-DE-A0Y2-01A	Primary Tumor
058e4b60-1b98-4243-8e64-8bc375094d85	jhu-usc.edu_THCA.HumanMethylation450.14.lvl-3.TCGA-FY-A40K-01A-11D-A23O-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-THCA	TCGA-FY-A40K	TCGA-FY-A40K-01A	Primary Tumor
0e2c9e3a-03a6-4704-b690-03916d8fd16a	jhu-usc.edu_THCA.HumanMethylation450.9.lvl-3.TCGA-EL-A3N3-01A-11D-A211-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-THCA	TCGA-EL-A3N3	TCGA-EL-A3N3-01A	Primary Tumor
61f81bba-d043-4be7-adb1-4c0fd6e7e619	jhu-usc.edu_THCA.HumanMethylation450.5.lvl-3.TCGA-EM-A2CM-01A-11D-A17Y-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-THCA	TCGA-EM-A2CM	TCGA-EM-A2CM-01A	Primary Tumor
b67e4349-f5b9-45ed-ab77-116102740f8f	jhu-usc.edu_THCA.HumanMethylation450.14.lvl-3.TCGA-EL-A3ZP-01A-11D-A23O-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-THCA	TCGA-EL-A3ZP	TCGA-EL-A3ZP-01A	Primary Tumor
0b9f870b-9361-4d03-8a15-5ec5edee3210	jhu-usc.edu_THCA.HumanMethylation450.12.lvl-3.TCGA-BJ-A3PR-01A-11D-A223-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-THCA	TCGA-BJ-A3PR	TCGA-BJ-A3PR-01A	Primary Tumor
584f73db-2029-4259-a6ad-3333eab78f59	jhu-usc.edu_THCA.HumanMethylation450.12.lvl-3.TCGA-FY-A3R6-01A-11D-A223-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-THCA	TCGA-FY-A3R6	TCGA-FY-A3R6-01A	Primary Tumor
3e8be392-6816-4d6c-820c-e90162206ce2	jhu-usc.edu_THCA.HumanMethylation450.9.lvl-3.TCGA-EL-A3GZ-11A-11D-A211-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-THCA	TCGA-EL-A3GZ	TCGA-EL-A3GZ-11A	Solid Tissue Normal
a363b14f-e6f8-4340-9c21-f4852b6185ad	jhu-usc.edu_THCA.HumanMethylation450.16.lvl-3.TCGA-EM-A4G1-01A-11D-A258-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-THCA	TCGA-EM-A4G1	TCGA-EM-A4G1-01A	Primary Tumor
ccae9ebf-e6b1-4a6e-899f-1a9d5afd085a	jhu-usc.edu_THCA.HumanMethylation450.7.lvl-3.TCGA-ET-A3BU-01A-11D-A19K-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-THCA	TCGA-ET-A3BU	TCGA-ET-A3BU-01A	Primary Tumor
1c77b536-7331-41a0-b5f5-423dc0e9dd13	jhu-usc.edu_THCA.HumanMethylation450.14.lvl-3.TCGA-ET-A40Q-01A-11D-A23O-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-THCA	TCGA-ET-A40Q	TCGA-ET-A40Q-01A	Primary Tumor
b8fa5be9-fffa-42a5-bc8c-1c97dff5fa9e	jhu-usc.edu_THCA.HumanMethylation450.7.lvl-3.TCGA-DJ-A2PP-01A-11D-A19K-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-THCA	TCGA-DJ-A2PP	TCGA-DJ-A2PP-01A	Primary Tumor
fb403ec9-fe08-471e-8e39-e71f0fe5ff54	jhu-usc.edu_THCA.HumanMethylation450.8.lvl-3.TCGA-EM-A2P3-01A-11D-A203-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-THCA	TCGA-EM-A2P3	TCGA-EM-A2P3-01A	Primary Tumor
085fa0d2-e0e0-4ca4-a0ef-1de862b164d3	jhu-usc.edu_THCA.HumanMethylation450.16.lvl-3.TCGA-EL-A4K0-01A-11D-A258-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-THCA	TCGA-EL-A4K0	TCGA-EL-A4K0-01A	Primary Tumor
011e9b92-d1eb-4268-b21f-74093b13cd40	jhu-usc.edu_THCA.HumanMethylation450.6.lvl-3.TCGA-BJ-A2P4-01A-11D-A18G-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-THCA	TCGA-BJ-A2P4	TCGA-BJ-A2P4-01A	Primary Tumor
2a6eec6e-cce4-418c-90c8-bb60ec5a33cc	jhu-usc.edu_THCA.HumanMethylation450.13.lvl-3.TCGA-EL-A3T0-11A-12D-A22G-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-THCA	TCGA-EL-A3T0	TCGA-EL-A3T0-11A	Solid Tissue Normal
f946506c-1ec7-4759-bcd7-1ebbfa95421f	jhu-usc.edu_THCA.HumanMethylation450.16.lvl-3.TCGA-BJ-A4O9-01A-11D-A258-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-THCA	TCGA-BJ-A4O9	TCGA-BJ-A4O9-01A	Primary Tumor
eaa4636a-d58f-4faa-a77a-500ed2d5a24a	jhu-usc.edu_THCA.HumanMethylation450.15.lvl-3.TCGA-BJ-A45K-01A-11D-A23V-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-THCA	TCGA-BJ-A45K	TCGA-BJ-A45K-01A	Primary Tumor
b3888c8f-29a3-4fbe-a311-4f0535c79590	jhu-usc.edu_THCA.HumanMethylation450.16.lvl-3.TCGA-KS-A4IC-01A-11D-A258-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-THCA	TCGA-KS-A4IC	TCGA-KS-A4IC-01A	Primary Tumor
72d01665-1be2-4047-b653-bb4934837ba1	jhu-usc.edu_THCA.HumanMethylation450.16.lvl-3.TCGA-J8-A4HW-06A-11D-A258-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-THCA	TCGA-J8-A4HW	TCGA-J8-A4HW-06A	Metastatic
04e8c0c2-a71f-4456-82b1-7f6f0fd527e6	jhu-usc.edu_THCA.HumanMethylation450.3.lvl-3.TCGA-EM-A1YC-01A-11D-A14Z-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-THCA	TCGA-EM-A1YC	TCGA-EM-A1YC-01A	Primary Tumor
351a59a8-5fab-4550-a03e-efcb8f953501	jhu-usc.edu_THCA.HumanMethylation450.16.lvl-3.TCGA-EL-A4JX-01A-12D-A258-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-THCA	TCGA-EL-A4JX	TCGA-EL-A4JX-01A	Primary Tumor
6c8e1bf4-b4fd-4795-93c8-68a0605a6f74	jhu-usc.edu_THCA.HumanMethylation450.5.lvl-3.TCGA-BJ-A290-11A-11D-A17Y-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-THCA	TCGA-BJ-A290	TCGA-BJ-A290-11A	Solid Tissue Normal
8165703d-af22-47b8-8d65-ce979a302199	jhu-usc.edu_THCA.HumanMethylation450.7.lvl-3.TCGA-EL-A3CZ-01A-11D-A19K-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-THCA	TCGA-EL-A3CZ	TCGA-EL-A3CZ-01A	Primary Tumor
419a47ee-9c07-4fbf-8e48-a7a9b8e0b1b9	jhu-usc.edu_THCA.HumanMethylation450.1.lvl-3.TCGA-BJ-A0ZH-01A-11D-A10W-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-THCA	TCGA-BJ-A0ZH	TCGA-BJ-A0ZH-01A	Primary Tumor
3a0e39cd-3d8e-41bc-a2b8-bb1fb39d48a0	jhu-usc.edu_THCA.HumanMethylation450.12.lvl-3.TCGA-FE-A3PC-01A-11D-A223-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-THCA	TCGA-FE-A3PC	TCGA-FE-A3PC-01A	Primary Tumor
52224e72-5287-43de-95b1-d5d4f4d61ba0	jhu-usc.edu_THCA.HumanMethylation450.4.lvl-3.TCGA-CE-A27D-01A-11D-A16P-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-THCA	TCGA-CE-A27D	TCGA-CE-A27D-01A	Primary Tumor
d594e9ef-39c1-4188-a4c2-fd993c95b267	jhu-usc.edu_THCA.HumanMethylation450.12.lvl-3.TCGA-EM-A3O7-01A-11D-A223-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-THCA	TCGA-EM-A3O7	TCGA-EM-A3O7-01A	Primary Tumor
5f0c7435-9a40-4e80-a814-a14be264f9da	jhu-usc.edu_THCA.HumanMethylation450.13.lvl-3.TCGA-DJ-A3US-01A-11D-A22G-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-THCA	TCGA-DJ-A3US	TCGA-DJ-A3US-01A	Primary Tumor
e9b86222-fdb1-4d90-b910-c7d6beeff3ba	jhu-usc.edu_THCA.HumanMethylation450.16.lvl-3.TCGA-EL-A4JZ-01A-11D-A258-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-THCA	TCGA-EL-A4JZ	TCGA-EL-A4JZ-01A	Primary Tumor
15461871-ea18-4279-8cff-6628ca3356ae	jhu-usc.edu_THCA.HumanMethylation450.13.lvl-3.TCGA-DJ-A3UV-01A-11D-A22G-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-THCA	TCGA-DJ-A3UV	TCGA-DJ-A3UV-01A	Primary Tumor
f724e81a-730b-451c-8dc9-aaac6964ff41	jhu-usc.edu_THCA.HumanMethylation450.3.lvl-3.TCGA-DJ-A1QM-01A-11D-A14Z-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-THCA	TCGA-DJ-A1QM	TCGA-DJ-A1QM-01A	Primary Tumor
d4d498da-146d-444d-a7df-4216a709894c	jhu-usc.edu_THCA.HumanMethylation450.14.lvl-3.TCGA-EL-A3ZK-11A-11D-A23O-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-THCA	TCGA-EL-A3ZK	TCGA-EL-A3ZK-11A	Solid Tissue Normal
e760e037-40e0-4c14-97d0-3906ed74faa6	jhu-usc.edu_THCA.HumanMethylation450.14.lvl-3.TCGA-DJ-A3V8-01A-11D-A23O-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-THCA	TCGA-DJ-A3V8	TCGA-DJ-A3V8-01A	Primary Tumor
2ad727d9-9af8-4b26-8f65-6f39c48ae9db	jhu-usc.edu_THCA.HumanMethylation450.1.lvl-3.TCGA-DJ-A13R-01A-11D-A10W-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-THCA	TCGA-DJ-A13R	TCGA-DJ-A13R-01A	Primary Tumor
430411a6-ef7a-4df5-b4c9-0b9e785e1d0d	jhu-usc.edu_THCA.HumanMethylation450.7.lvl-3.TCGA-EM-A22P-01A-11D-A19K-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-THCA	TCGA-EM-A22P	TCGA-EM-A22P-01A	Primary Tumor
fd8a5011-5dfa-4a9d-ae21-f638b9616153	jhu-usc.edu_THCA.HumanMethylation450.3.lvl-3.TCGA-EM-A1YD-11A-11D-A14Z-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-THCA	TCGA-EM-A1YD	TCGA-EM-A1YD-11A	Solid Tissue Normal
08955835-b0d6-4c6b-84da-a181f0a01b7a	jhu-usc.edu_THCA.HumanMethylation450.15.lvl-3.TCGA-CE-A483-01A-11D-A23V-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-THCA	TCGA-CE-A483	TCGA-CE-A483-01A	Primary Tumor
a3208fbe-ec10-49ba-b172-1a9ae4b57dd4	jhu-usc.edu_THCA.HumanMethylation450.16.lvl-3.TCGA-DE-A4M9-01A-11D-A258-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-THCA	TCGA-DE-A4M9	TCGA-DE-A4M9-01A	Primary Tumor
6fe801dd-b81a-46fd-8ab6-c4b8893a6789	jhu-usc.edu_THCA.HumanMethylation450.3.lvl-3.TCGA-FE-A231-01A-11D-A14Z-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-THCA	TCGA-FE-A231	TCGA-FE-A231-01A	Primary Tumor
29b12a10-d1d5-44e6-82b9-117b90afa622	jhu-usc.edu_THCA.HumanMethylation450.10.lvl-3.TCGA-FY-A3TY-11A-12D-A231-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-THCA	TCGA-FY-A3TY	TCGA-FY-A3TY-11A	Solid Tissue Normal
958f3ec8-3ad1-4348-b3de-d3a27a2bf311	jhu-usc.edu_THCA.HumanMethylation450.3.lvl-3.TCGA-EM-A1YA-01A-11D-A14Z-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-THCA	TCGA-EM-A1YA	TCGA-EM-A1YA-01A	Primary Tumor
01180dad-01de-48d7-9e3f-d86372c78cf0	jhu-usc.edu_THCA.HumanMethylation450.6.lvl-3.TCGA-ET-A2N0-01A-11D-A18G-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-THCA	TCGA-ET-A2N0	TCGA-ET-A2N0-01A	Primary Tumor
ceb02158-a6bb-4227-b2d2-1c20d7792f06	jhu-usc.edu_THCA.HumanMethylation450.10.lvl-3.TCGA-J8-A3YG-01A-11D-A231-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-THCA	TCGA-J8-A3YG	TCGA-J8-A3YG-01A	Primary Tumor
60fe00e4-9a07-4b0b-97e9-ee9d2f4f8614	jhu-usc.edu_THCA.HumanMethylation450.12.lvl-3.TCGA-FY-A3RA-01A-11D-A223-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-THCA	TCGA-FY-A3RA	TCGA-FY-A3RA-01A	Primary Tumor
e44d9bfb-8271-4dda-a20d-246c8480f985	jhu-usc.edu_THCA.HumanMethylation450.4.lvl-3.TCGA-ET-A25L-01A-11D-A16P-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-THCA	TCGA-ET-A25L	TCGA-ET-A25L-01A	Primary Tumor
6dce0f51-23d4-4ea7-bcb8-d86d63001635	jhu-usc.edu_THCA.HumanMethylation450.7.lvl-3.TCGA-BJ-A2NA-01A-12D-A19K-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-THCA	TCGA-BJ-A2NA	TCGA-BJ-A2NA-01A	Primary Tumor
